cal_file,date,camera_make,camera_model,camera_serial,lens_make,lens_model,lens_serial,focal,lr_dist,tb_dist,llur_dist,ullr_dist,mlx,mly,mrx,mry,mtx,mty,mbx,mby,llx,lly,urx,ury,ulx,uly,lrx,lry
Report_RSAS_705.pdf,1981-05-06,Fairchild,T-12,80212,Goerz,Planigon,136,151.312,238.212,235.467,,,-120.609,-0.043,117.603,-0.043,-0.026,117.547,-0.016,-117.92,,,,,,,,
Report_RSAS_710.pdf,1981-05-27,Wild Heerbrugg,RC8,739,Wild,Universal Aviogon,UAg316,152.688,220.007,220.027,299.826,299.814,-110.011,0.003,109.996,0.002,0.007,110.02,-0.013,-110.008,-106.005,-105.995,106.011,106.008,-106.004,106.011,105.991,-105.995
Report_RSAS_719.pdf,1981-06-25,Wild Heerbrugg,RC8,450,Wild,Aviogon,Ag188,152.044,,,299.814,299.812,,,,,,,,,-105.991,-106.004,106.009,105.998,-105.992,105.989,106.013,-106.004
Report_RSAS_725.pdf,1981-07-20,Wild Heerbrugg,RC8,486,Wild,Universal Aviogon,UAg251,152.28,219.995,220.003,299.814,299.807,-110.002,0.015,109.993,0.015,0.004,110.015,-0.011,-109.988,-106.002,-105.979,106.01,106.011,-106.003,106.017,105.994,-105.979
Report_RSAS_726.pdf,1981-07-21,Wild Heerbrugg,RC5,303,Wild,Universal Aviogon,UAg275,152.534,,,299.822,299.796,,,,,,,,,-106.011,-105.991,106.013,105.997,-105.991,106.018,105.976,-105.991
Report_RSAS_732.pdf,1981-08-06,Fairchild,KC-4B,69-1002,Fairchild,Geocon I,409,151.577,238.026,235.643,327.696,327.52,-120.472,0.084,117.554,-0.068,0.072,117.82,-0.072,117.823,-115.75,-115.869,115.848,115.965,-115.713,115.808,115.794,-115.869
Report_RSAS_733.pdf,1981-08-10,Wild Heerbrugg,RC8,492,Wild,Aviogon,Ag184,152.349,,,299.817,299.816,,,,,,,,,-106.001,-105.986,106.009,106.01,-106.004,106.019,105.996,-105.986
Report_RSAS_735.pdf,1981-08-19,Park,,102A,Wild,Universal Aviogon,UAg458,152.971,223.798,223.812,316.576,316.524,-111.89,-0.018,111.908,0.024,-0.012,111.909,0.018,-111.903,-111.94,-111.915,111.916,111.936,-111.9,111.912,111.905,-111.915
Report_RSAS_737.pdf,1981-08-26,Wild Heerbrugg,RC8,900,Wild,Universal Aviogon,UAg373,151.92,,,299.817,299.806,,,,,,,,,-106.007,-105.953,105.998,106.048,-106.004,106.036,105.997,-105.953
Report_RSAS_745.pdf,1981-10-02,Fairchild,T-12,510,Goerz,Planigon,510,151.541,237.731,235.459,,,-120.193,-0.013,117.538,-0.013,-0.006,117.717,-0.006,-117.742,,,,,,,,
Report_RSAS_746.pdf,1981-10-07,Wild Heerbrugg,RC8,908,Wild,Universal Aviogon,UAg413,152.566,,,299.813,299.832,,,,,,,,,-106.024,-105.972,105.974,106.03,-106.022,106.048,105.984,-105.972
Report_RSAS_747.pdf,1981-10-08,Fairchild,T-12,4,Bausch and Lomb,Planigon,XF6702,152.373,237.926,235.037,,,-120.512,-0.001,117.413,-0.001,0.001,117.647,0.001,-117.391,,,,,,,,
Report_RSAS_748.pdf,1981-10-22,Wild Heerbrugg,RC8,826,Wild,Universal Aviogon,UAg356,152.461,,,299.815,299.813,,,,,,,,,-106.0,-105.991,105.994,106.018,-106.007,106.012,105.99,-105.991
Report_RSAS_754.pdf,1981-11-17,Fairchild,T-12,51-063,Bausch and Lomb,Planigon,XF6733,152.654,237.87,235.543,299.897,299.885,-120.19,0.001,117.681,0.058,-0.046,117.701,0.008,-117.843,-105.928,-106.06,105.952,106.178,-105.97,105.835,106.237,-106.06
Report_RSAS_756.pdf,1981-11-23,Wild Heerbrugg,RC8,400,Wild,Aviogon,Ag130,152.198,,,299.822,299.802,,,,,,,,,-106.013,-105.988,105.999,106.012,-106.008,106.004,105.985,-105.988
Report_RSAS_763.pdf,1981-12-21,Fairchild,T-12,53-066,Fairchild,Ericon,302,149.765,238.437,235.328,,,-120.645,-0.014,117.792,-0.014,0.005,117.701,0.02,-117.626,,,,,,,,
Report_RSAS_764.pdf,1981-12-22,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.749,219.995,220.014,299.81,299.808,-110.006,-0.023,109.989,-0.005,-0.01,109.989,-0.01,-110.025,-106.011,-106.009,105.991,105.984,-105.994,105.997,105.992,-106.009
Report_RSAS_765.pdf,1981-12-24,Fairchild,K-17 (modified),H61C3P,Goerz,Planigon,205,151.784,222.759,222.348,,,-111.327,0.012,111.252,0.12,-0.002,111.181,0.027,-111.167,,,,,,,,
Report_RSAS_771.pdf,1982-01-15,Wild Heerbrugg,RC8,1065,Wild,Universal Aviogon,UAg462,152.542,,,299.828,299.811,,,,,,,,,-106.001,-105.984,106.014,106.022,-106.01,106.012,105.992,-105.984
Report_RSAS_776.pdf,1982-02-01,Wild Heerbrugg,RC8,925,Wild,Universal Aviogon,UAg414,152.227,219.991,219.987,299.813,299.808,-109.997,0.01,109.994,0.009,0.003,110.001,0.0,-109.987,-105.998,-105.979,106.005,106.018,-106.007,106.012,105.995,-105.979
Report_RSAS_781.pdf,1982-02-25,Wild Heerbrugg,RC8,685,Wild,Universal Aviogon,UAg285,152.684,219.994,220.005,299.821,299.79,-110.015,0.005,109.979,0.008,-0.005,110.016,-0.034,-109.989,-106.03,-105.991,105.992,105.997,-106.004,106.005,105.968,-105.991
Report_RSAS_789.pdf,1982-03-22,Wild Heerbrugg,RC8,598,Wild,Universal Aviogon,UAg271,152.212,220.008,220.012,299.818,299.809,-110.002,0.015,110.006,-0.011,-0.002,110.008,-0.034,-110.004,-106.02,-105.989,105.999,105.999,-106.008,106.017,105.981,-105.989
Report_RSAS_791.pdf,1982-03-25,Wild Heerbrugg,RC8,898,Wild,Universal Aviogon,UAg339,152.738,,,299.813,299.822,,,,,,,,,-106.02,-105.99,105.992,105.998,-106.004,106.02,105.998,-105.99
Report_RSAS_800.pdf,1982-05-17,Wild Heerbrugg,RC8,723,Wild,Universal Aviogon,UAg325,152.652,,,299.827,299.812,,,,,,,,,-105.998,-105.996,106.02,106.006,-105.994,106.004,106.004,-105.996
Report_RSAS_803.pdf,1982-05-20,Fairchild,T-12,51-268,Bausch and Lomb,Planigon,XF6802,152.517,238.264,235.072,,,-119.849,0.001,118.415,0.001,-0.007,117.425,-0.002,-117.647,,,,,,,,
Report_RSAS_804.pdf,1982-06-11,Fairchild,KC-4,65-1001,Perkin-Elmer,Geocon I,799648F,152.063,226.522,226.808,321.179,321.389,-113.234,0.138,113.288,-0.042,0.059,113.382,0.066,-113.426,-113.424,-113.543,113.622,113.627,-113.528,113.686,113.756,-113.543
Report_RSAS_805.pdf,1982-05-28,Fairchild,KC-4B,69-1002,Fairchild,Geocon I,409,,,,,,,,,,,,,,,,,,,,,
Report_RSAS_806.pdf,1982-06-01,Wild Heerbrugg,RC8,352,Wild,Aviogon,Ag88,152.575,220.008,220.004,299.814,299.81,-109.99,0.012,110.018,0.014,0.016,110.017,0.012,-109.987,-105.977,-105.978,106.021,106.026,-105.994,106.016,106.008,-105.978
Report_RSAS_807.pdf,1982-06-03,Zeiss,RMK A 15/23,21155,Zeiss,Pleogon A,98149,152.562,225.952,225.989,294.212,294.49,-113.019,-0.05,112.934,0.031,-0.055,113.004,0.038,-112.986,-104.061,-104.132,103.863,104.023,-104.168,104.044,104.128,-104.132
Report_RSAS_811.pdf,1982-06-25,Wild Heerbrugg,RC8,701,Wild,Universal Aviogon,UAg308,152.99,220.011,220.006,299.814,299.816,-110.012,0.012,109.998,-0.003,0.013,110.007,-0.007,-109.999,-105.993,-106.005,106.011,105.993,-105.992,106.008,105.999,-106.005
Report_RSAS_812.pdf,1982-07-06,Fairchild,KC-4B,69-1002,Fairchild,Geocon I,409,151.607,219.576,219.866,299.7,299.673,-109.889,0.053,109.687,-0.035,0.034,109.837,-0.047,-110.029,-106.049,-105.954,105.953,105.884,-105.941,106.025,105.881,-105.954
Report_RSAS_813.pdf,1982-07-07,Fairchild,T-12,82-RF74,Bausch and Lomb,Planigon,RF74,151.891,219.46,220.035,299.539,299.556,-109.729,0.134,109.731,-0.123,0.13,109.809,-0.124,-110.225,-105.787,-105.869,105.948,106.007,-105.95,105.877,105.941,-105.869
Report_RSAS_814.pdf,1982-07-16,Fairchild,T-12,54-013,Bausch and Lomb,Planigon,XF6750,154.098,237.858,234.987,,,-120.418,0.033,117.439,0.033,-0.001,117.575,-0.003,-117.412,,,,,,,,
Report_RSAS_815.pdf,1982-07-23,Wild Heerbrugg,RC8,735,Wild,Universal Aviogon,UAg320,152.648,220.003,220.011,299.825,299.806,-110.01,-0.007,109.993,-0.006,0.006,110.006,-0.016,-110.005,-106.006,-106.002,106.012,105.997,-105.997,105.997,105.993,-106.002
Report_RSAS_817.pdf,1982-07-28,Fairchild,KC-1,52-117,Curtis,Planigon,124,153.801,237.923,235.075,,,-120.46,-0.003,117.463,-0.003,-0.014,117.568,-0.033,-117.508,,,,,,,,
Report_RSAS_821.pdf,1982-08-11,Wild Heerbrugg,RC8,302,Wild,Universal Aviogon,UAg389,152.016,219.994,219.999,299.814,299.79,-110.0,0.009,109.994,0.012,-0.002,110.006,-0.016,-109.993,-106.001,-105.993,105.998,106.009,-105.986,106.006,105.982,-105.993
Report_RSAS_822.pdf,1982-08-13,Wild Heerbrugg,RC8,498,Wild,Aviogon,Ag181,152.129,219.994,220.021,299.812,299.796,-110.0,0.011,109.994,0.012,0.016,110.029,0.0,-109.992,-105.995,-105.985,106.011,106.008,-105.996,106.011,105.984,-105.985
Report_RSAS_824.pdf,1982-08-27,Wild Heerbrugg,RC8,905,Wild,Universal Aviogon,UAg362,152.578,219.999,219.989,299.809,299.798,-110.005,0.001,109.994,0.008,-0.003,109.999,-0.015,-109.99,-105.997,-105.985,106.002,106.01,-105.992,106.006,105.995,-105.985
Report_RSAS_827.pdf,1982-09-02,Wild Heerbrugg,RC5A,156,Wild,Aviogon,Ag2,153.001,,,299.818,299.78,,,,,,,,,-105.979,-105.978,106.021,106.03,-105.95,106.028,105.997,-105.978
Report_RSAS_828.pdf,1982-09-20,Wild Heerbrugg,RC8,297,Wild,Aviogon,Ag56,152.325,219.988,220.027,299.806,299.838,-109.994,-0.007,109.994,-0.005,-0.003,109.999,0.004,-110.028,-105.992,-106.009,105.991,105.998,-106.002,105.998,106.027,-106.009
Report_RSAS_832.pdf,1982-10-13,Wild Heerbrugg,RC8,1053,Wild,Universal Aviogon,UAg422,152.58,220.005,219.997,299.818,299.796,-109.993,0.008,110.012,0.001,0.016,110.001,0.0,-109.996,-105.989,-105.99,106.023,106.005,-105.984,106.005,105.997,-105.99
Report_RSAS_833.pdf,1982-10-13,Wild Heerbrugg,RC8,828,Wild,Universal Aviogon,UAg451,152.731,220.008,220.13,299.815,299.806,-110.006,0.006,110.002,0.0,0.006,110.013,-0.015,-110.0,-106.008,-105.992,106.001,106.002,-105.993,106.012,105.992,-105.992
Report_RSAS_834.pdf,1982-10-14,Wild Heerbrugg,RC9,519,Wild,Super Aviogon,SAg49,88.543,,,299.811,299.831,,,,,,,,,-106.011,-106.007,105.972,106.006,-106.031,105.993,105.994,-106.007
Report_RSAS_836.pdf,1982-10-29,Wild Heerbrugg,RC8,897,Wild,Universal Aviogon,UAg334,152.461,219.996,219.998,299.817,299.81,-110.0,-0.008,109.996,0.005,0.0,109.995,-0.002,-110.003,-106.005,-106.008,106.002,105.99,-106.003,105.993,105.991,-106.008
Report_RSAS_838.pdf,1982-11-24,Wild Heerbrugg,RC9,640,Wild,Super Aviogon,SAg83,88.383,,,299.79,299.826,,,,,,,,,-106.004,-105.997,105.974,105.991,-106.011,106.016,105.994,-105.997
Report_RSAS_840.pdf,1982-12-09,Wild Heerbrugg,RC8,727,Wild,Universal Aviogon,UAg326,152.841,,,299.816,299.804,,,,,,,,,-105.996,-105.991,106.008,106.01,-105.988,106.007,106.002,-105.991
