ID,cal_file,marker_style,date,camera_make,camera_model,camera_serial,lens_make,lens_model,lens_serial,focal,lr_dist,tb_dist,llur_dist,ullr_dist,mlx,mly,mrx,mry,mtx,mty,mbx,mby,llx,lly,urx,ury,ulx,uly,lrx,lry
AR4D02114001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4D11412001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4D14412001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4D14612001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4D16013001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4D16214001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4D16313001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DA179C100001,Report_RT-R_344.pdf,zeiss_fixed,1977-08-26,Zeiss,RMK A 15/23,119012,Zeiss,Pleogon A4,123612,153.091,226,226.003,293.969,293.981,-112.992,-0.001,113.008,0.026,-0.011,113.009,0.025,-112.994,-103.928,-103.918,103.925,103.964,-103.925,103.938,103.956,-103.918
AR4DA279C100001,Report_RT-R_344.pdf,zeiss_fixed,1977-08-26,Zeiss,RMK A 15/23,119012,Zeiss,Pleogon A4,123612,153.091,226,226.003,293.969,293.981,-112.992,-0.001,113.008,0.026,-0.011,113.009,0.025,-112.994,-103.928,-103.918,103.925,103.964,-103.925,103.938,103.956,-103.918
AR4DA379C100001,Report_RT-R_344.pdf,zeiss_fixed,1977-08-26,Zeiss,RMK A 15/23,119012,Zeiss,Pleogon A4,123612,153.091,226,226.003,293.969,293.981,-112.992,-0.001,113.008,0.026,-0.011,113.009,0.025,-112.994,-103.928,-103.918,103.925,103.964,-103.925,103.938,103.956,-103.918
AR4DA479C100001,Report_RT-R_344.pdf,zeiss_fixed,1977-08-26,Zeiss,RMK A 15/23,119012,Zeiss,Pleogon A4,123612,153.091,226,226.003,293.969,293.981,-112.992,-0.001,113.008,0.026,-0.011,113.009,0.025,-112.994,-103.928,-103.918,103.925,103.964,-103.925,103.938,103.956,-103.918
AR4DA579C500001,Report_RT-R_344.pdf,zeiss_fixed,1977-08-26,Zeiss,RMK A 15/23,119012,Zeiss,Pleogon A4,123612,153.091,226,226.003,293.969,293.981,-112.992,-0.001,113.008,0.026,-0.011,113.009,0.025,-112.994,-103.928,-103.918,103.925,103.964,-103.925,103.938,103.956,-103.918
AR4DACA0300X001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DACB06030001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DACR03001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DAP001076086,Report_RT-R_241.pdf,zeiss_float,1976-03-12,Zeiss,RMK A 15/23,21220,Zeiss,Pleogon A,98183,152.471,225.996,225.966,295.545,295.452,-113.01,0.021,112.987,-0.022,0.004,112.977,-0.032,-112.989,-104.55,-104.407,104.575,104.431,-104.487,104.669,104.269,-104.407
AR4DAV701001001,Report_212_12_186999.pdf,zeiss_mid,1966-01-03,Zeiss,RMK A 15/23,21182,Zeiss,Pleogon A,98165,152.46,226.02,226,,,,,,,,,,,,,,,,,,
AR4DCRC06NTH001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DEA10100X130,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DEAI16036001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DECR10020001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DEEC00010071 ,Report_212_12_189048.pdf,midside_notch,1966-06-24,Fairchild,T-11,54-077,Bausch and Lomb,Planigon,XF6745,151.65,237.9,234.96,,,,,,,,,,,,,,,,,,
AR4DEEP19030001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DEHA07001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DEHI16001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DEJU01OBL001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DEN30A001116,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DENP04001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DEVG00010066 ,Report_212_12_189048.pdf,midside_notch,1966-06-24,Fairchild,T-11,54-077,Bausch and Lomb,Planigon,XF6745,151.65,237.9,234.96,,,,,,,,,,,,,,,,,,
AR4DEVR01001001,Report_RT-R_152.pdf,zeiss_float,1975-02-25,Zeiss,RMK A 15/23,21249,Zeiss,Pleogon A,98211,152.44,225.976,225.983,295.024,295.926,,,,,,,,,,,,,,,,
AR4DH7600010019,Report_RT-R_61.pdf,zeiss_fixed,1974-04-08,Zeiss,RMK A 15/23,21218,Zeiss,Pleogon,98182,152.44,225.99,226.007,295.27,295.309,,,,,,,,,,,,,,,,
AR4DHEM03001001,Report_232_05_205749.pdf,zeiss_float,1972-02-02,Zeiss,RMK A 21/23,115732,Zeiss,Toparon,116223,208.04,226.018,226.002,294.036,294.063,,,,,,,,,,,,,,,,
AR4DIAI14001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DIAR14030001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DIET16OBL001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DIIS0700X046,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DOCR11024001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DOLA04084001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DOPA13001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DP0402015151,Report_RT-R_86.pdf,zeiss_float,1974-06-25,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.34,225.979,226.007,294.075,294.07,,,,,,,,,,,,,,,,
AR4DP0606047001,Report_RT-R_86.pdf,zeiss_float,1974-06-25,Zeiss,RMK A 15/23,21214,Zeiss,Pleogon A,98177,152.34,225.979,226.007,294.075,294.07,,,,,,,,,,,,,,,,
AR4DP8315001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DR6501001001,Report_2_2_174974.pdf,small_flat,1963-02-01,Park,,73,Goerz,Aerotar,791666,209.63,222.72,222.48,,,,,,,,,,,,,,,,,,
AR4DRRA04036001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4DRYF01001001,Report_RT-R_152.pdf,zeiss_float,1975-02-25,Zeiss,RMK A 15/23,21249,Zeiss,Pleogon A,98211,152.44,225.976,225.983,295.024,295.926,,,,,,,,,,,,,,,,
AR4DRYL00010044 ,Report_212_12_189048.pdf,midside_notch,1966-06-24,Fairchild,T-11,54-077,Bausch and Lomb,Planigon,XF6745,151.65,237.9,234.96,,,,,,,,,,,,,,,,,,
AR4DWRS01001001,Report_232_05_207913.pdf,wild_corner,1973-02-06,Wild Heerbrugg,RC8,898,Wild,Universal Aviogon,UAg339,152.74,,,299.817,299.818,,,,,,,,,,,,,,,,
AR4E3BI05001001,Report_2_2_174779-1.pdf,small_flat,1963-02-06,Fairchild,K-17 (modified),K58C3,Goerz,Dagor,787622,306.42,222.35,222.31,,,,,,,,,,,,,,,,,,
AR4E3BL05001001,Report_2_2_174779-1.pdf,small_flat,1963-02-06,Fairchild,K-17 (modified),K58C3,Goerz,Dagor,787622,306.42,222.35,222.31,,,,,,,,,,,,,,,,,,
AR4E3CA14001001,Report_2_2_174779-1.pdf,small_flat,1963-02-06,Fairchild,K-17 (modified),K58C3,Goerz,Dagor,787622,306.42,222.35,222.31,,,,,,,,,,,,,,,,,,
AR4E3CS14005001,Report_2_2_174779-1.pdf,small_flat,1963-02-06,Fairchild,K-17 (modified),K58C3,Goerz,Dagor,787622,306.42,222.35,222.31,,,,,,,,,,,,,,,,,,
AR4E3LO05001001,Report_2_2_174779-1.pdf,small_flat,1963-02-06,Fairchild,K-17 (modified),K58C3,Goerz,Dagor,787622,306.42,222.35,222.31,,,,,,,,,,,,,,,,,,
AR4E3SM05001001,Report_2_2_174779-1.pdf,small_flat,1963-02-06,Fairchild,K-17 (modified),K58C3,Goerz,Dagor,787622,306.42,222.35,222.31,,,,,,,,,,,,,,,,,,
AR4EAAS08015001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EABA09OBL001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EABL08030001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EACR15005001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EAEV08084001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EAMP1800X089,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EAP10500X143,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EAP205030001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EAP305030001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EAPT05168001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EAVA08030001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EAVI08015001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EAXI00010080,Report_RT-R_55.pdf,zeiss_float,1974-03-21,Zeiss,RMK A 21/23,20209,Zeiss,Toparon,98310,208.21,225.983,225.939,294.856,294.844,,,,,,,,,,,,,,,,
AR4EBIG19001001,Report_212_13_191681.pdf,small_flat,1967-03-27,,,WAC-12-2,American Optical,Metrogon,74,301.34,222.33,221.97,,,,,,,,,,,,,,,,,,
AR4EBR001001001,Report_232_05_203704.pdf,zeiss_mid,1971-03-26,Zeiss,RMK A 15/23,21164,Zeiss,Pleogon A,98144,152.42,226.01,226.06,,,,,,,,,,,,,,,,,,
AR4EBR601001001,Report_2_2_182502.pdf,small_flat,1964-09-30,Aero,,,Bausch and Lomb,Metrogon,RF6777,303.53,222.35,222.47,,,,,,,,,,,,,,,,,,
AR4EC2001002001,Report_RT-R_33.pdf,wild_corner,1974-01-21,Wild Heerbrugg,RC8,443,Wild,Aviogon,Ag167,152.28,,,299.822,299.798,,,,,,,,,,,,,,,,
AR4EC4001001001,Report_RT-R_33.pdf,wild_corner,1974-01-21,Wild Heerbrugg,RC8,443,Wild,Aviogon,Ag167,152.28,,,299.822,299.798,,,,,,,,,,,,,,,,
AR4ECIT00010067,Report_RT-R_55.pdf,zeiss_float,1974-03-21,Zeiss,RMK A 21/23,20209,Zeiss,Toparon,98310,208.21,225.983,225.939,294.856,294.844,,,,,,,,,,,,,,,,
AR4EEAI0400X029,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EEKO06NTH001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EEV000010064,Report_2_2_142186.pdf,small_flat,1955-05-04,Fairchild,K-3B (modified),55-029,Ross,Wide Angle Xpres,130003,210.04,222.02,222.53,,,,,,,,,,,,,,,,,,
AR4EGAI14001001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EGGJ01001001,Report_RT-R_55.pdf,zeiss_float,1974-03-21,Zeiss,RMK A 21/23,20209,Zeiss,Toparon,98310,208.21,225.983,225.939,294.856,294.844,,,,,,,,,,,,,,,,
AR4EGL006064001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EGLE11OBL001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EGLO06EST001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EGLV06064001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EGR601003001,Report_2_2_182502.pdf,small_flat,1964-09-30,Aero,,,Bausch and Lomb,Metrogon,RF6777,303.53,222.35,222.47,,,,,,,,,,,,,,,,,,
AR4EHAY00010039,Report_RT-R_55.pdf,zeiss_float,1974-03-21,Zeiss,RMK A 21/23,20209,Zeiss,Toparon,98310,208.21,225.983,225.939,294.856,294.844,,,,,,,,,,,,,,,,
AR4EKAI13018001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EKCP08084001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EKWO13084001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4EL7402034001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4ELAI18018001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4ELCR14005001,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4ELLM0700X010,Report_OSL_1521.pdf,wild_mid_crosshair,1990-03-30,Wild Heerbrugg,RC8,485,Wild,Universal Aviogon,UAg263,151.815,220.004,219.992,299.814,299.816,-109.999,0.006,110.005,0.001,-0.004,110.001,-0.006,-109.991,-105.994,-105.99,106.009,106.008,-106.002,106.01,106.001,-105.99
AR4ELM001001001,Report_RT-R_61.pdf,zeiss_fixed,1974-04-08,Zeiss,RMK A 15/23,21218,Zeiss,Pleogon,98182,152.44,225.99,226.007,295.27,295.309,,,,,,,,,,,,,,,,
AR4ELSW0100X001,Report_2_2_176913-4.pdf,small_flat,1963-07-18,Aero,,,Goerz,Aerotar,757631,209.48,222.53,222.5,,,,,,,,,,,,,,,,,,
AR4ELY00100X001,Report_2_2_176913-1.pdf,small_flat,1963-07-08,Aero,,,Goerz,Aerotar,756700,210.5,222.41,222.44,,,,,,,,,,,,,,,,,,
AR4EMAC01001001,Report_RT-R_575.pdf,wild_corner,1979-11-30,Wild Heerbrugg,RC9,613,Wild,Super Aviogon,SAg69,88.571,,,299.82,299.803,,,,,,,,,-105.992,-106.007,106.015,105.995,-105.975,105.997,106.007,-106.007
